occurrenceID;institutionCode;collectioncode;collectionid;catalognumber;catalognumbernumeric;dc_type;basisofrecord;collectornumber;collector;sex;reproductiveStatus;preparations;verbatimdate;eventdate;year;month;day;startdayofyear;enddayofyear;startdatecollected;enddatecollected;habitat;highergeography;continent;country;stateprovince;islandgroup;county;island;municipality;locality;minimumelevationmeters;maximumelevationmeters;verbatimelevation;decimallatitude;decimallongitude;geodeticdatum;identifiedby;dateidentified;identificationqualifier;identificationremarks;identificationreferences;typestatus;scientificname;scientificnameauthorship;family;informationwitheld;datageneralizations;othercatalognumbers;datelastupdated
921a949d-44e0-485d-9f41-bb468dca8901;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00020759;20759;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4123;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Chrysodium serratum Kuhn;Kuhn;Pteridaceae;;;;16/08/2010 16:41:56
8bb65ed8-5cc3-4de8-be72-673f3dcd663e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00093822;93822;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4371;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto Peruviae orientalis;;;;;;;;2015;;;;Isotype;Cylindrosolenium sprucei Lindau;Lindau;Acanthaceae;;;;02/07/2015 8:49:57
be1a49f3-303c-465f-84b2-e830abcb6369;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00063945;63945;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4292;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isosyntype;Platymiscium stipulare Bentham;Bentham;Fabaceae;;;;16/08/2010 16:42:03
e8a3add5-cce6-4653-a6e3-54e3d26d9fda;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00072782;72782;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4519;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Miconia aureoides Cogniaux;Cogniaux;Melastomataceae;;;;16/08/2010 16:42:04
00ddae4c-af1a-4468-879d-91c3307e20f3;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00045479;45479;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4298;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Acalypha tarapotensis Müller Argoviensis;Müller Argoviensis;Euphorbiaceae;;;;16/08/2010 16:38:28
33f4a5f0-7e53-4c1f-bee4-9939ed31788e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00077765;77765;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4352;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Solanum sprucei Van Heurck & Müller Argoviensis;Van Heurck & Müller Argoviensis;Solanaceae;;;;16/08/2010 16:38:24
1c1dc542-c97f-4a1e-a089-ce03169eb62f;Harvard University;A;urn:lsid:biocol.org:col:15406;barcode-00026013;26013;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4269;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Alchornea acutifolia Müller Argoviensis;Müller Argoviensis;Euphorbiaceae;;;;16/08/2010 16:38:29
77c5aca8-2598-40a0-9d9a-9c88150814c8;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00072680;72680;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4439;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Meriania urceolata Triana;Triana;Melastomataceae;;;;16/08/2010 16:42:10
85fed7dc-9d15-4743-ac90-e2f7fd933e70;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00020417;20417;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4349;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Alsophila lasiosora Kuhn;Kuhn;Cyatheaceae;;;;16/08/2010 16:35:58
ea5eaefa-4c2f-426a-bd1d-acb80ac4770d;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00007859;7859;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4546;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;1984;;;;Type;Eupatorium orgyaloides B. L. Robinson;B. L. Robinson;Asteraceae;;;;16/08/2010 16:35:58
6ff23f53-3df1-473f-af3f-121ec984d802;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00094152;94152;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4324;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Orophochilus stipulaceus Lindau;Lindau;Acanthaceae;;;;16/08/2010 16:42:13
5bff72a3-ff1e-4e61-a03a-621fb300cc00;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00105463;105463;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4160;R. Spruce;undetermined;Fruit;Sheet;1855-6;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Croton stenosepalus Müller Argoviensis;Müller Argoviensis;Euphorbiaceae;;;;29/11/2010 13:28:15
3a0fc495-cab2-44a0-8670-a180d077e2dd;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00038879;38879;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4474;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Botryopsis spruceana H. Eichler;H. Eichler;Menispermaceae;;;;16/08/2010 16:42:19
04e03c52-45ef-444f-adaf-8aa46d27a0af;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00065747;65747;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4219;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;prope Tarapato, Peruviae orientalis;;;;;;;;26/06/2007;;;;Isotype;Lonchocarpus confertiflorus Bentham;Bentham;Fabaceae;;;;15/11/2010 12:32:42
399049f3-283e-45af-a5fb-1bd2d3a74040;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00063839;63839;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4471;R. Spruce;undetermined;FlowerAndFruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Tarapoto;;;;;;;;;;;;Type;Pterocarpus rufescens Bentham;Bentham;Fabaceae;;;;16/08/2010 16:42:22
95072f78-58ec-4c75-b5d0-44d3c9c6bfc0;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00020972;20972;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4728;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Type;Dicksonia spruceana Mettenius ex Kuhn;Mettenius ex Kuhn;Dicksoniaceae;;;;04/10/2012 17:19:29
06949322-dff9-4dad-815b-966e75b13590;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00035963;35963;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4531;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Heisteria pallida Spruce ex Engler;Spruce ex Engler;Olacaceae;;;;16/08/2010 16:36:02
4a6f24ea-5906-495b-a101-62b50380f32a;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00042205;42205;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4222a;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Sparattanthelium sprucei Rusby;Rusby;Hernandiaceae;;;;16/08/2010 16:42:25
0f57bfa9-65d3-474f-b02d-926be9bb7187;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00047283;47283;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4582;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isosyntype;Croton draconoides Müller Argoviensis;Müller Argoviensis;Euphorbiaceae;;;;16/08/2010 16:36:02
ce4d2af7-1a5d-4d4f-944c-1f2545aebf26;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00095146;95146;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4120;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Psychotria canephorantha Wernham;Wernham;Rubiaceae;;;;16/08/2010 16:42:28
1d20a464-2edd-4839-899b-399f697db4d4;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00064053;64053;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4536;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Tarapoto;;;;;;;;;;;;Isotype;Piptadenia pteroclada Bentham;Bentham;Mimosaceae;;;;16/08/2010 16:42:29
875fe1d5-cea8-4f3e-826f-cf2349c8a319;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00075583;75583;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4260;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Chrysophyllum revolutum Martius & Eichler;Martius & Eichler;Sapotaceae;;;;16/08/2010 16:42:29
036839af-149f-4b14-948f-fa0c80fcd333;Harvard University;A;urn:lsid:biocol.org:col:15406;barcode-00020971;20971;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4728;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Dicksonia spruceana Mettenius ex Kuhn;Mettenius ex Kuhn;Dicksoniaceae;;;;16/08/2010 16:42:29
d30162b2-d302-4199-97d2-a6ebe0aae4f3;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00024706;24706;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4239;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Bonnetia parviflora Bentham;Bentham;Bonnetiaceae;;;;16/08/2010 16:42:30
f43cb88a-00fa-4bb9-8851-40e007100446;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00035962;35962;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4148;R. Spruce;undetermined;Fruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Heisteria nitida Engler;Engler;Olacaceae;;;;16/08/2010 16:42:33
264ff863-685c-467f-bb79-9dc02a3eb886;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00026012;26012;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4269;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Alchornea acutifolia Müller Argoviensis;Müller Argoviensis;Euphorbiaceae;;;;16/08/2010 16:38:29
53fb176f-4455-40d0-84c4-6483eca46d57;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00075233;75233;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4429;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Symbolanthus pauciflorus Spruce ex Gilg;Spruce ex Gilg;Gentianaceae;;;;16/08/2010 16:42:37
c27a4eef-ada6-4e3a-afa1-d7f569de6a66;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00077616;77616;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4250;R. Spruce;undetermined;FlowerAndFruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;2002-12;;;2002. Fl. Neotrop. Monogr. 84: 302.;Isolectotype;Solanum dibrachiatum Van Heurck & Müller Argoviensis;Van Heurck & Müller Argoviensis;Solanaceae;;;;16/08/2010 16:38:22
4b93faa8-4ef4-4797-adc4-798438318550;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00050604;50604;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Allophylus leiophloeus Radlkofer;Radlkofer;Sapindaceae;;;;16/08/2010 16:42:40
8b767c49-c51f-4010-97d6-34c1d2782f50;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00069351;69351;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4902;R. Spruce;undetermined;Fruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Tarapoto;;;;;;;;;;;;Isotype;Eugenia corymbosa O. Berg;O. Berg;Myrtaceae;;;;16/08/2010 16:36:04
112696c5-8e78-4f47-9694-e4526d4658b1;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00020819;20819;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4723;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Cyathea castanea Baker;Baker;Cyatheaceae;;;;16/08/2010 16:36:05
9069cbd8-4392-408f-a304-5d1cf644d2cb;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00096631;96631;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4247;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Ladenbergia discolor K. Schumann;K. Schumann;Rubiaceae;;;;16/08/2010 16:42:43
1807692d-a6a0-4690-9563-1629b1e7350c;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00055256;55256;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4888;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Tarapoto;;;;;;;;;;;;Isotype;Mabea maynensis Spruce ex Müller Argoviensis;Spruce ex Müller Argoviensis;Euphorbiaceae;;;;16/08/2010 16:36:05
da66ff21-917d-4e82-8c4e-7bd20229705c;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00077731;77731;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4914;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Solanum patellare Van Heurck & Müller Argoviensis;Van Heurck & Müller Argoviensis;Solanaceae;;;;16/08/2010 16:38:25
d938eaea-9175-4aeb-bfb9-c2de9a35b982;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00066283;66283;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4069;R. Spruce;undetermined;FlowerAndFruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Erythrina amasisa Spruce;Spruce;Fabaceae;;;;08/09/2010 16:33:45
91cc9236-a237-44ea-ba53-56855e2a9d51;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00100551;100551;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;3919;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Tarapoto;;;;;;;;;;;;Isotype;Oxalis spruceana Progel;Progel;Oxalidaceae;;;;16/08/2010 16:42:49
f19a2f04-325e-476b-a78c-6d7986caa506;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00022176;22176;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4030;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Nephrodium schizotis Hooker;Hooker;Dryopteridaceae;;;;16/08/2010 16:36:06
53fd03f8-07fa-4659-a5df-5606da914009;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00039278;39278;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4097;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Cymbopetalum longipes Bentham ex Diels;Bentham ex Diels;Annonaceae;;;;16/08/2010 16:42:52
ba452669-25d8-4a07-98a0-61ffcc289b06;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00021335;21335;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Hymenophyllum adiantoides Bosch;Bosch;Hymenophyllaceae;;;;16/08/2010 16:42:52
584dc301-37e4-4a06-bfb9-139933bd965e;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00034992;34992;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4483;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Tarapoto;;;;;;;;;;;;Isotype;Pseudosorocea sprucei Baillon;Baillon;Moraceae;;;;16/08/2010 16:42:58
f874f7cf-15ee-47f9-820e-4a37780853f4;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00096632;96632;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4581;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Ladenbergia graciliflora K. Schumann;K. Schumann;Rubiaceae;;;;16/08/2010 16:42:58
2fcfa3dc-9dc7-4201-9ee4-747dcae560f1;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00037391;37391;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4858;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Neea spruceana Heimerl;Heimerl;Nyctaginaceae;;;;16/08/2010 16:43:00
61359452-60c8-47e9-ad5a-3d439cda5d4d;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00096977;96977;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;3949;R. Spruce;undetermined;FlowerAndFruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Hippotis tubiflora Spruce ex K. Schumann;Spruce ex K. Schumann;Rubiaceae;;;;16/08/2010 16:43:05
1685bf3c-7695-4b48-9640-25b4bda9f698;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00057673;57673;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;Arev: Not a type;;;Hippocratea volubilis Linnaeus;Linnaeus;Hippocrateaceae;;;;16/08/2010 16:34:57
4e2d34d6-3a07-423d-8922-a3160b66dcef;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00024705;24705;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4009;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Bonnetia paniculata Spruce ex Bentham;Spruce ex Bentham;Bonnetiaceae;;;;16/08/2010 16:43:08
00254c2a-164c-4e7e-a9bf-8e2f2b473041;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00035938;35938;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4207;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Liriosma adhaerens Spruce ex Engler;Spruce ex Engler;Olacaceae;;;;16/08/2010 16:43:08
8e4a52b4-fb2a-4137-b86d-72d535e0d351;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00050948;50948;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4559;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Serjania rufa Radlkofer;Radlkofer;Sapindaceae;;;;16/08/2010 16:43:08
0a4cdcef-7a17-47fc-b232-556f1e0cf550;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00066034;66034;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4221;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;"Prope Tarapoto; Peruviae orientalis";;;;;;;;2006;;;T. D. Pennington. 1997. Gen. Inga, Bot. 334.;Isotype;Inga tarapotensis Spruce ex Bentham;Spruce ex Bentham;Mimosaceae;;;;21/10/2010 15:57:51
e61960c6-eeaa-4131-bc6f-344b5ebbd147;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00021652;21652;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;3979;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;San Martin;";South America;Peru;San Martín;;San Martin;;Tarapoto;;;;;;;;;;;;;Isotype;Nephrodium macrotis Hooker;Hooker;Dryopteridaceae;;;;16/08/2010 16:43:13
83334429-4068-473b-aa77-f0f1f3594ab2;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00075832;75832;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4561;R. Spruce;undetermined;Flower;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Lucuma tarapotensis Eichler ex Pierre;Eichler ex Pierre;Sapotaceae;;;;16/08/2010 16:43:14
16975389-aeae-412b-b9fa-ec2d43c2d219;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00045075;45075;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4607;R. Spruce;undetermined;Fruit;Sheet;;1855/1856;1855;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Type;Diplopterys uleana Niedenzu;Niedenzu;Malpighiaceae;;;;16/08/2010 16:36:13
02c9cebd-b0ec-4854-a1f6-0bd55ad3d0d4;Harvard University;GH;urn:lsid:biocol.org:col:15631;barcode-00034983;34983;http://purl.org/dc/dcmitype/PhysicalObject;PreservedSpecimen;4220;R. Spruce;undetermined;NotDetermined;Sheet;;1855/1856;1856;;;;;1855-01-01;1856-01-01;;"South America;Peru;San Martín;";South America;Peru;San Martín;;;;;Prope Tarapoto;;;;;;;;;;;;Isotype;Sorocea briquetii J. F. Macbride;J. F. Macbride;Moraceae;;;;16/08/2010 16:43:18
